#AFEnr  Phi(°)  Mean_charge(pC) Mean_charge_err(pC)
0	0.0	0.8158378132748032	0.001817016827286757	
0	2.81	0.8224922977579393	0.002532473210438386	
0	5.62	0.812976216117025	0.0015254651933116284	
0	8.44	0.818256522644357	0.0025173434798523744	
0	11.25	0.8090929517381961	0.0017837196519906037	
0	14.06	0.8095105804915764	0.002606736164702999	
0	16.88	0.806649777917052	0.0017984281883714956	
0	19.69	0.8093711514695314	0.0025515049580638006	
0	22.5	0.8041371655123353	0.0018268321195111347	
0	25.31	0.809609726093457	0.0023190779487401985	
0	28.12	0.8047346899359047	0.001762312836633489	
0	30.94	0.8093741865376542	0.0018723756034340162	
0	33.75	0.8077421161217799	0.0015972843976548466	
0	36.56	0.8135643845316702	0.0019076502881840895	
0	39.38	0.8096237432280065	0.0015889407138424286	
0	42.19	0.8108780343920293	0.0020228541958907257	
0	45.0	0.8112548440717665	0.0018368738931735203	
0	47.81	0.811283340190402	0.0022665573544607726	
0	50.62	0.8055359595098673	0.00187448429610029	
0	53.44	0.8107912472750254	0.0019864050441656235	
0	56.25	0.8053811068859561	0.0017587022400476335	
0	59.06	0.8101296066790586	0.002134309258977071	
0	61.87	0.8069097382832795	0.0018353230109190023	
0	64.69	0.8104080007782585	0.0021122996496024337	
0	67.5	0.8060986724637178	0.0016807029169027552	
0	70.31	0.8090221291015159	0.0019214724700824005	
0	73.12	0.8032821767101832	0.0016244718869879893	
0	75.94	0.8092093537231015	0.0017976627089071754	
0	78.75	0.7996821462539294	0.001874436632384743	
0	81.56	0.8068328435222506	0.0016886901653409181	
0	84.37	0.802224139974409	0.001885141755597276	
0	87.19	0.8088904894059024	0.002189876079137412	
0	90.0	0.803050878542896	0.0019131733973268591	
0	92.81	0.8086739835096229	0.0017499958739908255	
0	95.62	0.8020634742318424	0.0016857750042012778	
0	98.44	0.8059649785690176	0.0016899095425860864	
0	101.25	0.8040882419510997	0.0016784904224967435	
0	104.06	0.8089970065793465	0.0017643112201238885	
0	106.88	0.8052452418747377	0.0017943028682735247	
0	109.69	0.8082041290995372	0.0018399870738695255	
0	112.5	0.8042989617059416	0.001887629950754627	
0	115.31	0.803780323109959	0.0017815385711996647	
0	118.12	0.8048666872242523	0.0019907004018189507	
0	120.94	0.8094765333384529	0.0018525941501488705	
0	123.75	0.8061193815362806	0.0019145221111538176	
0	126.56	0.8075968139923355	0.001869604810728878	
0	129.38	0.8046663414801903	0.0017339283639342816	
0	132.19	0.8056721080428729	0.001734514473150724	
0	135.0	0.8058477157900493	0.0017559540550766844	
0	137.81	0.8056456205481364	0.001715393251324783	
0	140.62	0.8056434801170052	0.0017635707355617668	
0	143.44	0.8088854162894699	0.0017972308025069423	
0	146.25	0.8027043469973887	0.001892182688930317	
0	149.06	0.8040755308748364	0.0019007188946897474	
0	151.88	0.8023391303347779	0.002050201148745646	
0	154.69	0.8043755452364575	0.0016745433592993218	
0	157.5	0.8030130822497898	0.001839013058693506	
0	160.31	0.8036119684883425	0.001607818752760472	
0	163.12	0.8002332156933404	0.0018776447169461627	
0	165.94	0.8011254768948608	0.0016252070194945423	
0	168.75	0.8029332130510414	0.0018175774766509775	
0	171.56	0.8015692735830593	0.0015187362143083822	
0	174.37	0.8038430579590523	0.0017174022118202825	
0	177.19	0.8039712109554563	0.0015790153735385569	
0	180.0	0.8028889832611051	0.0016994149284745622	
0	182.81	0.8015875341556485	0.0016067934882532707	
0	185.62	0.7994550363101279	0.0019205093008486235	
0	188.44	0.8012015771805205	0.0018101121377491662	
0	191.25	0.7990161774805674	0.0017503257313906415	
0	194.06	0.8010993628535303	0.001946872960849775	
0	196.88	0.7985365941820987	0.0018946302570721058	
0	199.69	0.796798026651303	0.001871114421259273	
0	202.5	0.7971526281742912	0.0016405282168620164	
0	205.31	0.7966996378716581	0.0018893645515583564	
0	208.12	0.7920904972052532	0.0019906689581688903	
0	210.94	0.7937696741513031	0.0015889483420247065	
0	213.75	0.7918759087083482	0.0020072776805019343	
0	216.56	0.7927673517028588	0.0015565311677298035	
0	219.38	0.7870135695098684	0.0017686911175385127	
0	222.19	0.78772821322638	0.0016270645247928996	
