#AFEnr  Phi(°)  passing_fraction    passing_fraction_err (first line loss SPE, second 2PE, third 3PE)
0	140.62	0.86523	0.00054424
0	140.62	0.98846	7.604e-05
0	140.62	0.99924	6.6354e-06
0	143.44	0.86577	0.00054136
0	143.44	0.98855	7.5431e-05
0	143.44	0.99925	6.5625e-06
0	146.25	0.86474	0.00054688
0	146.25	0.98838	7.6599e-05
0	146.25	0.99923	6.7025e-06
0	149.06	0.86497	0.00054564
0	149.06	0.98842	7.6338e-05
0	149.06	0.99923	6.671e-06
0	151.88	0.86467	0.00054721
0	151.88	0.98837	7.6669e-05
0	151.88	0.99923	6.7109e-06
0	154.69	0.86502	0.00054537
0	154.69	0.98843	7.6281e-05
0	154.69	0.99923	6.6642e-06
0	157.5	0.86479	0.0005466
0	157.5	0.98839	7.654e-05
0	157.5	0.99923	6.6954e-06
0	160.31	0.86489	0.00054606
0	160.31	0.98841	7.6426e-05
0	160.31	0.99923	6.6816e-06
0	163.12	0.86432	0.00054912
0	163.12	0.98832	7.7075e-05
0	163.12	0.99922	6.7596e-06
0	165.94	0.86447	0.00054831
0	165.94	0.98834	7.6903e-05
0	165.94	0.99923	6.7389e-06
0	168.75	0.86477	0.00054667
0	168.75	0.98839	7.6556e-05
0	168.75	0.99923	6.6972e-06
0	171.56	0.86454	0.00054791
0	171.56	0.98835	7.6817e-05
0	171.56	0.99923	6.7286e-06
0	174.37	0.86493	0.00054585
0	174.37	0.98841	7.6382e-05
0	174.37	0.99923	6.6763e-06
0	177.19	0.86495	0.00054574
0	177.19	0.98842	7.6357e-05
0	177.19	0.99923	6.6734e-06
0	180.0	0.86477	0.00054671
0	180.0	0.98839	7.6564e-05
0	180.0	0.99923	6.6982e-06
0	182.81	0.86455	0.00054789
0	182.81	0.98835	7.6814e-05
0	182.81	0.99923	6.7282e-06
0	185.62	0.86418	0.00054984
0	185.62	0.9883	7.7226e-05
0	185.62	0.99922	6.7778e-06
0	188.44	0.86448	0.00054824
0	188.44	0.98834	7.6888e-05
0	188.44	0.99923	6.7372e-06
0	191.25	0.86411	0.00055024
0	191.25	0.98829	7.7311e-05
0	191.25	0.99922	6.7881e-06
0	194.06	0.86446	0.00054833
0	194.06	0.98834	7.6908e-05
0	194.06	0.99923	6.7395e-06
0	196.88	0.86403	0.00055068
0	196.88	0.98827	7.7405e-05
0	196.88	0.99922	6.7993e-06
0	199.69	0.86373	0.00055228
0	199.69	0.98823	7.7745e-05
0	199.69	0.99922	6.8404e-06
0	202.5	0.86379	0.00055195
0	202.5	0.98823	7.7676e-05
0	202.5	0.99922	6.832e-06
0	205.31	0.86371	0.00055237
0	205.31	0.98822	7.7765e-05
0	205.31	0.99922	6.8427e-06
0	208.12	0.86291	0.00055668
0	208.12	0.9881	7.868e-05
0	208.12	0.9992	6.9533e-06
0	210.94	0.8632	0.0005551
0	210.94	0.98814	7.8345e-05
0	210.94	0.99921	6.9127e-06
0	213.75	0.86288	0.00055688
0	213.75	0.98809	7.8723e-05
0	213.75	0.9992	6.9585e-06
0	216.56	0.86303	0.00055604
0	216.56	0.98812	7.8545e-05
0	216.56	0.9992	6.9369e-06
0	219.38	0.86202	0.00056151
0	219.38	0.98795	7.9711e-05
0	219.38	0.99919	7.0782e-06
0	222.19	0.86215	0.00056083
0	222.19	0.98797	7.9564e-05
0	222.19	0.99919	7.0604e-06
0	225.0	0.86164	0.00056357
0	225.0	0.98789	8.015e-05
0	225.0	0.99918	7.1316e-06
0	227.81	0.86211	0.00056103
0	227.81	0.98797	7.9608e-05
0	227.81	0.99919	7.0657e-06
0	230.62	0.86152	0.00056423
0	230.62	0.98787	8.0292e-05
0	230.62	0.99918	7.1488e-06
0	233.44	0.86193	0.00056198
0	233.44	0.98794	7.981e-05
0	233.44	0.99919	7.0902e-06
0	236.25	0.8617	0.00056323
0	236.25	0.9879	8.0077e-05
0	236.25	0.99918	7.1226e-06
0	239.06	0.86262	0.00055824
0	239.06	0.98805	7.9013e-05
0	239.06	0.9992	6.9936e-06
0	241.88	0.86162	0.00056368
0	241.88	0.98789	8.0174e-05
0	241.88	0.99918	7.1345e-06
0	244.69	0.8633	0.00055458
0	244.69	0.98816	7.8234e-05
0	244.69	0.99921	6.8994e-06
0	247.5	0.8618	0.00056269
0	247.5	0.98792	7.9963e-05
0	247.5	0.99919	7.1088e-06
0	250.31	0.86277	0.00055747
0	250.31	0.98807	7.8849e-05
0	250.31	0.9992	6.9736e-06
0	253.12	0.86143	0.00056471
0	253.12	0.98786	8.0395e-05
0	253.12	0.99918	7.1613e-06
0	255.94	0.86293	0.00055656
0	255.94	0.9881	7.8656e-05
0	255.94	0.9992	6.9503e-06
0	258.75	0.86192	0.00056204
0	258.75	0.98794	7.9823e-05
0	258.75	0.99919	7.0918e-06
0	261.56	0.86288	0.00055686
0	261.56	0.98809	7.872e-05
0	261.56	0.9992	6.9581e-06
0	264.38	0.86241	0.0005594
0	264.38	0.98802	7.9261e-05
0	264.38	0.9992	7.0236e-06
0	267.19	0.86308	0.00055577
0	267.19	0.98812	7.8487e-05
0	267.19	0.99921	6.9299e-06
0	270.0	0.86283	0.00055713
0	270.0	0.98808	7.8777e-05
0	270.0	0.9992	6.9649e-06
0	272.81	0.86378	0.00055201
0	272.81	0.98823	7.7687e-05
0	272.81	0.99922	6.8333e-06
0	275.62	0.8635	0.00055351
0	275.62	0.98819	7.8007e-05
0	275.62	0.99921	6.8719e-06
0	278.44	0.8636	0.00055299
0	278.44	0.9882	7.7896e-05
0	278.44	0.99921	6.8585e-06
0	281.25	0.86433	0.00054904
0	281.25	0.98832	7.7057e-05
0	281.25	0.99922	6.7574e-06
0	284.06	0.86425	0.00054945
0	284.06	0.98831	7.7145e-05
0	284.06	0.99922	6.7681e-06
0	286.87	0.86486	0.00054621
0	286.87	0.9884	7.6459e-05
0	286.87	0.99923	6.6855e-06
0	289.69	0.86452	0.00054801
0	289.69	0.98835	7.6839e-05
0	289.69	0.99923	6.7312e-06
0	292.5	0.86473	0.00054693
0	292.5	0.98838	7.6611e-05
0	292.5	0.99923	6.7038e-06
0	295.31	0.86484	0.00054632
0	295.31	0.9884	7.648e-05
0	295.31	0.99923	6.6882e-06
0	298.12	0.86469	0.00054714
0	298.12	0.98838	7.6654e-05
0	298.12	0.99923	6.709e-06
0	300.94	0.86526	0.00054407
0	300.94	0.98847	7.6005e-05
0	300.94	0.99924	6.6312e-06
0	303.75	0.86435	0.00054894
0	303.75	0.98832	7.7037e-05
0	303.75	0.99922	6.755e-06
0	306.56	0.86487	0.00054618
0	306.56	0.9884	7.6452e-05
0	306.56	0.99923	6.6848e-06
0	309.38	0.86489	0.00054603
0	309.38	0.98841	7.642e-05
0	309.38	0.99923	6.6809e-06
0	312.19	0.86514	0.00054471
0	312.19	0.98845	7.6141e-05
0	312.19	0.99924	6.6474e-06
0	315.0	0.8653	0.00054385
0	315.0	0.98847	7.5958e-05
0	315.0	0.99924	6.6255e-06
0	317.81	0.86573	0.00054156
0	317.81	0.98854	7.5474e-05
0	317.81	0.99925	6.5676e-06
1	0.0	0.85201	0.00048554
1	0.0	0.98692	7.3992e-05
1	0.0	0.99913	6.799e-06
1	2.81	0.85287	0.00048147
1	2.81	0.98706	7.3119e-05
1	2.81	0.99915	6.6916e-06
1	5.62	0.85287	0.00048146
1	5.62	0.98706	7.3117e-05
1	5.62	0.99915	6.6913e-06
1	8.44	0.85242	0.00048359
1	8.44	0.98698	7.3575e-05
1	8.44	0.99914	6.7476e-06
1	11.25	0.85197	0.00048576
1	11.25	0.98691	7.4039e-05
1	11.25	0.99913	6.8048e-06
1	14.06	0.85229	0.00048423
1	14.06	0.98696	7.3711e-05
1	14.06	0.99914	6.7644e-06
1	16.88	0.85181	0.0004865
1	16.88	0.98689	7.4197e-05
1	16.88	0.99913	6.8243e-06
1	19.69	0.85213	0.00048497
1	19.69	0.98694	7.3869e-05
1	19.69	0.99914	6.7839e-06
1	22.5	0.85176	0.00048676
1	22.5	0.98688	7.4252e-05
1	22.5	0.99913	6.8311e-06
1	25.31	0.85169	0.00048707
1	25.31	0.98687	7.432e-05
1	25.31	0.99913	6.8394e-06
1	28.12	0.85199	0.00048563
1	28.12	0.98692	7.4011e-05
1	28.12	0.99913	6.8014e-06
1	30.94	0.85145	0.00048821
1	30.94	0.98683	7.4563e-05
1	30.94	0.99912	6.8694e-06
1	33.75	0.85165	0.00048725
1	33.75	0.98686	7.4358e-05
1	33.75	0.99913	6.8441e-06
1	36.56	0.85142	0.00048837
1	36.56	0.98682	7.4598e-05
1	36.56	0.99912	6.8737e-06
1	39.38	0.85096	0.00049053
1	39.38	0.98675	7.5062e-05
1	39.38	0.99912	6.9311e-06
1	42.19	0.85193	0.00048592
1	42.19	0.98691	7.4073e-05
1	42.19	0.99913	6.809e-06
1	45.0	0.85053	0.0004926
1	45.0	0.98668	7.5506e-05
1	45.0	0.99911	6.986e-06
1	47.81	0.85112	0.00048977
1	47.81	0.98678	7.4899e-05
1	47.81	0.99912	6.9109e-06
1	50.62	0.84991	0.00049557
1	50.62	0.98658	7.6146e-05
1	50.62	0.9991	7.0652e-06
1	53.44	0.85134	0.00048873
1	53.44	0.98681	7.4676e-05
1	53.44	0.99912	6.8833e-06
1	56.25	0.85078	0.00049141
1	56.25	0.98672	7.5251e-05
1	56.25	0.99911	6.9544e-06
1	59.06	0.85158	0.00048759
1	59.06	0.98685	7.4431e-05
1	59.06	0.99913	6.8531e-06
1	61.87	0.85036	0.00049342
1	61.87	0.98666	7.5683e-05
1	61.87	0.99911	7.0079e-06
1	64.69	0.8516	0.00048749
1	64.69	0.98685	7.4409e-05
1	64.69	0.99913	6.8505e-06
1	67.5	0.85009	0.00049473
1	67.5	0.98661	7.5965e-05
1	67.5	0.9991	7.0427e-06
1	70.31	0.85131	0.00048889
1	70.31	0.98681	7.4709e-05
1	70.31	0.99912	6.8874e-06
1	73.12	0.84976	0.00049631
1	73.12	0.98656	7.6306e-05
1	73.12	0.9991	7.085e-06
1	75.94	0.85112	0.00048979
1	75.94	0.98678	7.4904e-05
1	75.94	0.99912	6.9115e-06
1	78.75	0.84979	0.00049617
1	78.75	0.98656	7.6275e-05
1	78.75	0.9991	7.0811e-06
1	81.56	0.85056	0.00049248
1	81.56	0.98669	7.548e-05
1	81.56	0.99911	6.9827e-06
1	84.37	0.8505	0.00049273
1	84.37	0.98668	7.5535e-05
1	84.37	0.99911	6.9895e-06
1	87.19	0.85043	0.00049308
1	87.19	0.98667	7.5609e-05
1	87.19	0.99911	6.9986e-06
1	90.0	0.85004	0.00049495
1	90.0	0.9866	7.6013e-05
1	90.0	0.9991	7.0487e-06
1	92.81	0.85138	0.00048856
1	92.81	0.98682	7.4639e-05
1	92.81	0.99912	6.8787e-06
1	95.62	0.84958	0.00049714
1	95.62	0.98653	7.6485e-05
1	95.62	0.9991	7.1072e-06
1	98.44	0.85095	0.0004906
1	98.44	0.98675	7.5077e-05
1	98.44	0.99912	6.9328e-06
1	101.25	0.84982	0.00049599
1	101.25	0.98657	7.6236e-05
1	101.25	0.9991	7.0764e-06
1	104.06	0.85062	0.00049218
1	104.06	0.9867	7.5416e-05
1	104.06	0.99911	6.9747e-06
1	106.88	0.84978	0.0004962
1	106.88	0.98656	7.6281e-05
1	106.88	0.9991	7.082e-06
1	109.69	0.8503	0.00049371
1	109.69	0.98665	7.5744e-05
1	109.69	0.99911	7.0154e-06
1	112.5	0.84964	0.00049689
1	112.5	0.98654	7.643e-05
1	112.5	0.9991	7.1004e-06
1	115.31	0.85163	0.00048734
1	115.31	0.98686	7.4377e-05
1	115.31	0.99913	6.8464e-06
1	118.12	0.85014	0.00049449
1	118.12	0.98662	7.5914e-05
1	118.12	0.9991	7.0364e-06
1	120.94	0.85083	0.00049117
1	120.94	0.98673	7.5198e-05
1	120.94	0.99912	6.9479e-06
1	123.75	0.85036	0.0004934
1	123.75	0.98666	7.5679e-05
1	123.75	0.99911	7.0074e-06
1	126.56	0.85147	0.00048813
1	126.56	0.98683	7.4547e-05
1	126.56	0.99913	6.8674e-06
1	129.38	0.84989	0.0004957
1	129.38	0.98658	7.6174e-05
1	129.38	0.9991	7.0686e-06
1	132.19	0.8504	0.00049324
1	132.19	0.98666	7.5645e-05
1	132.19	0.99911	7.0031e-06
1	135.0	0.84913	0.00049936
1	135.0	0.98646	7.6962e-05
1	135.0	0.99909	7.1664e-06
1	137.81	0.84981	0.00049606
1	137.81	0.98657	7.625e-05
1	137.81	0.9991	7.0781e-06
1	140.62	0.84998	0.00049526
1	140.62	0.98659	7.6079e-05
1	140.62	0.9991	7.0568e-06
1	143.44	0.85084	0.00049112
1	143.44	0.98673	7.5189e-05
1	143.44	0.99912	6.9467e-06
1	146.25	0.85076	0.00049151
1	146.25	0.98672	7.5273e-05
1	146.25	0.99911	6.957e-06
1	149.06	0.85112	0.00048979
1	149.06	0.98678	7.4902e-05
1	149.06	0.99912	6.9113e-06
1	151.88	0.85029	0.00049375
1	151.88	0.98664	7.5754e-05
1	151.88	0.99911	7.0166e-06
1	154.69	0.85087	0.00049097
1	154.69	0.98674	7.5156e-05
1	154.69	0.99912	6.9426e-06
1	157.5	0.85025	0.00049395
1	157.5	0.98664	7.5797e-05
1	157.5	0.99911	7.0219e-06
1	160.31	0.85107	0.00049005
1	160.31	0.98677	7.4959e-05
1	160.31	0.99912	6.9182e-06
1	163.12	0.85022	0.0004941
1	163.12	0.98663	7.583e-05
1	163.12	0.99911	7.026e-06
1	165.94	0.85151	0.00048793
1	165.94	0.98684	7.4505e-05
1	165.94	0.99913	6.8622e-06
1	168.75	0.84994	0.00049542
1	168.75	0.98659	7.6113e-05
1	168.75	0.9991	7.0611e-06
1	171.56	0.85091	0.0004908
1	171.56	0.98674	7.5121e-05
1	171.56	0.99912	6.9383e-06
1	174.37	0.85003	0.00049499
1	174.37	0.9866	7.602e-05
1	174.37	0.9991	7.0496e-06
1	177.19	0.85092	0.00049073
1	177.19	0.98675	7.5104e-05
1	177.19	0.99912	6.9362e-06
1	180.0	0.84922	0.00049891
1	180.0	0.98647	7.6865e-05
1	180.0	0.99909	7.1544e-06
1	182.81	0.85033	0.00049357
1	182.81	0.98665	7.5715e-05
1	182.81	0.99911	7.0118e-06
1	185.62	0.84921	0.00049893
1	185.62	0.98647	7.687e-05
1	185.62	0.99909	7.155e-06
1	188.44	0.85034	0.00049354
1	188.44	0.98665	7.5708e-05
1	188.44	0.99911	7.0109e-06
1	191.25	0.84997	0.00049529
1	191.25	0.98659	7.6085e-05
1	191.25	0.9991	7.0576e-06
1	194.06	0.85033	0.00049356
1	194.06	0.98665	7.5714e-05
1	194.06	0.99911	7.0116e-06
1	196.88	0.85039	0.00049327
1	196.88	0.98666	7.5652e-05
1	196.88	0.99911	7.0039e-06
1	199.69	0.85044	0.00049304
1	199.69	0.98667	7.5601e-05
1	199.69	0.99911	6.9977e-06
1	202.5	0.85006	0.00049484
1	202.5	0.98661	7.5989e-05
1	202.5	0.9991	7.0458e-06
1	205.31	0.85027	0.00049384
1	205.31	0.98664	7.5772e-05
1	205.31	0.99911	7.0189e-06
1	208.12	0.84957	0.00049722
1	208.12	0.98653	7.6501e-05
1	208.12	0.9991	7.1092e-06
1	210.94	0.85049	0.00049282
1	210.94	0.98668	7.5553e-05
1	210.94	0.99911	6.9917e-06
1	213.75	0.84915	0.00049926
1	213.75	0.98646	7.6941e-05
1	213.75	0.99909	7.1638e-06
1	216.56	0.84967	0.00049673
1	216.56	0.98654	7.6395e-05
1	216.56	0.9991	7.096e-06
1	219.38	0.84937	0.00049819
1	219.38	0.9865	7.671e-05
1	219.38	0.99909	7.1352e-06
1	222.19	0.84909	0.00049955
1	222.19	0.98645	7.7003e-05
1	222.19	0.99909	7.1716e-06
1	225.0	0.84847	0.00050253
1	225.0	0.98635	7.7646e-05
1	225.0	0.99908	7.2515e-06
1	227.81	0.84916	0.0004992
1	227.81	0.98646	7.6927e-05
1	227.81	0.99909	7.1621e-06
1	230.62	0.8488	0.00050091
1	230.62	0.9864	7.7296e-05
1	230.62	0.99908	7.208e-06
1	233.44	0.84924	0.00049883
1	233.44	0.98647	7.6847e-05
1	233.44	0.99909	7.1522e-06
1	236.25	0.84815	0.00050405
1	236.25	0.9863	7.7974e-05
1	236.25	0.99907	7.2925e-06
1	239.06	0.85001	0.00049511
1	239.06	0.9866	7.6046e-05
1	239.06	0.9991	7.0527e-06
1	241.88	0.84874	0.0005012
1	241.88	0.9864	7.736e-05
1	241.88	0.99908	7.2159e-06
1	244.69	0.84863	0.00050173
1	244.69	0.98638	7.7473e-05
1	244.69	0.99908	7.23e-06
1	247.5	0.84941	0.000498
1	247.5	0.9865	7.6669e-05
1	247.5	0.99909	7.1301e-06
1	250.31	0.84882	0.00050084
1	250.31	0.98641	7.7282e-05
1	250.31	0.99908	7.2063e-06
1	253.12	0.84882	0.00050082
1	253.12	0.98641	7.7277e-05
1	253.12	0.99908	7.2056e-06
1	255.94	0.8495	0.00049756
1	255.94	0.98652	7.6575e-05
1	255.94	0.99909	7.1184e-06
1	258.75	0.849	0.00049995
1	258.75	0.98644	7.709e-05
1	258.75	0.99909	7.1824e-06
1	261.56	0.84966	0.0004968
1	261.56	0.98654	7.6411e-05
1	261.56	0.9991	7.098e-06
1	264.38	0.84993	0.00049547
1	264.38	0.98659	7.6123e-05
1	264.38	0.9991	7.0624e-06
1	267.19	0.85017	0.00049433
1	267.19	0.98662	7.5879e-05
1	267.19	0.99911	7.0321e-06
1	270.0	0.84988	0.00049572
1	270.0	0.98658	7.6177e-05
1	270.0	0.9991	7.0691e-06
1	272.81	0.8504	0.00049324
1	272.81	0.98666	7.5644e-05
1	272.81	0.99911	7.0029e-06
1	275.62	0.84963	0.00049694
1	275.62	0.98654	7.644e-05
1	275.62	0.9991	7.1017e-06
1	278.44	0.85036	0.00049341
1	278.44	0.98666	7.568e-05
1	278.44	0.99911	7.0075e-06
1	281.25	0.85049	0.0004928
1	281.25	0.98668	7.555e-05
1	281.25	0.99911	6.9914e-06
1	284.06	0.85108	0.00048998
1	284.06	0.98677	7.4944e-05
1	284.06	0.99912	6.9165e-06
1	286.87	0.8514	0.00048847
1	286.87	0.98682	7.4621e-05
1	286.87	0.99912	6.8765e-06
1	289.69	0.85219	0.0004847
1	289.69	0.98695	7.3812e-05
1	289.69	0.99914	6.7769e-06
1	292.5	0.85227	0.00048433
1	292.5	0.98696	7.3732e-05
1	292.5	0.99914	6.767e-06
1	295.31	0.85306	0.00048059
1	295.31	0.98709	7.2932e-05
1	295.31	0.99915	6.6686e-06
1	298.12	0.8521	0.00048513
1	298.12	0.98693	7.3903e-05
1	298.12	0.99913	6.7881e-06
1	300.94	0.85276	0.000482
1	300.94	0.98704	7.3234e-05
1	300.94	0.99914	6.7058e-06
1	303.75	0.85158	0.00048759
1	303.75	0.98685	7.4431e-05
1	303.75	0.99913	6.8531e-06
1	306.56	0.85276	0.00048201
1	306.56	0.98704	7.3235e-05
1	306.56	0.99914	6.7059e-06
1	309.38	0.85206	0.00048531
1	309.38	0.98693	7.3942e-05
1	309.38	0.99913	6.7928e-06
1	312.19	0.85369	0.00047761
1	312.19	0.98719	7.2294e-05
1	312.19	0.99916	6.5904e-06
1	315.0	0.85259	0.00048282
1	315.0	0.98701	7.3409e-05
1	315.0	0.99914	6.7272e-06
1	317.81	0.85364	0.00047785
1	317.81	0.98718	7.2346e-05
1	317.81	0.99916	6.5968e-06
2	0.0	0.86418	0.00054925
2	0.0	0.9885	7.9055e-05
2	0.0	0.99926	6.9926e-06
2	2.81	0.86531	0.00054295
2	2.81	0.98868	7.7719e-05
2	2.81	0.99927	6.8317e-06
2	5.62	0.86426	0.00054878
2	5.62	0.98852	7.8957e-05
2	5.62	0.99926	6.9807e-06
2	8.44	0.8654	0.00054247
2	8.44	0.98869	7.7615e-05
2	8.44	0.99927	6.8192e-06
2	11.25	0.86395	0.00055052
2	11.25	0.98847	7.9326e-05
2	11.25	0.99925	7.0253e-06
2	14.06	0.86509	0.00054419
2	14.06	0.98865	7.7982e-05
2	14.06	0.99927	6.8633e-06
2	16.88	0.86408	0.00054983
2	16.88	0.98849	7.9179e-05
2	16.88	0.99926	7.0075e-06
2	19.69	0.86503	0.00054456
2	19.69	0.98864	7.8059e-05
2	19.69	0.99927	6.8725e-06
2	22.5	0.86383	0.00055119
2	22.5	0.98845	7.9469e-05
2	22.5	0.99925	7.0426e-06
2	25.31	0.86469	0.00054644
2	25.31	0.98858	7.846e-05
2	25.31	0.99926	6.9208e-06
2	28.12	0.864	0.00055028
2	28.12	0.98848	7.9275e-05
2	28.12	0.99925	7.0191e-06
2	30.94	0.86366	0.00055215
2	30.94	0.98842	7.9674e-05
2	30.94	0.99925	7.0673e-06
2	33.75	0.864	0.00055025
2	33.75	0.98848	7.9268e-05
2	33.75	0.99925	7.0183e-06
2	36.56	0.86402	0.00055014
2	36.56	0.98848	7.9245e-05
2	36.56	0.99925	7.0154e-06
2	39.38	0.86378	0.00055147
2	39.38	0.98844	7.9528e-05
2	39.38	0.99925	7.0496e-06
2	42.19	0.86328	0.00055425
2	42.19	0.98837	8.0121e-05
2	42.19	0.99924	7.1214e-06
2	45.0	0.86341	0.00055354
2	45.0	0.98839	7.9969e-05
2	45.0	0.99925	7.103e-06
2	47.81	0.86335	0.00055386
2	47.81	0.98838	8.0037e-05
2	47.81	0.99925	7.1113e-06
2	50.62	0.86358	0.00055259
2	50.62	0.98841	7.9766e-05
2	50.62	0.99925	7.0784e-06
2	53.44	0.86354	0.00055281
2	53.44	0.98841	7.9813e-05
2	53.44	0.99925	7.0841e-06
2	56.25	0.86351	0.00055296
2	56.25	0.9884	7.9846e-05
2	56.25	0.99925	7.0881e-06
2	59.06	0.86341	0.00055354
2	59.06	0.98839	7.997e-05
2	59.06	0.99925	7.1031e-06
2	61.87	0.86375	0.00055166
2	61.87	0.98844	7.9569e-05
2	61.87	0.99925	7.0546e-06
2	64.69	0.86302	0.00055574
2	64.69	0.98832	8.0438e-05
2	64.69	0.99924	7.1598e-06
2	67.5	0.86305	0.00055556
2	67.5	0.98833	8.0401e-05
2	67.5	0.99924	7.1552e-06
2	70.31	0.86333	0.00055401
2	70.31	0.98837	8.0071e-05
